,Truck_1_Arrival,Truck_2_Arrival,Truck_3_Arrival,Truck_4_Arrival,Truck_5_Arrival,Truck_6_Arrival,Truck_7_Arrival,Truck_8_Arrival,Truck_9_Arrival,Truck_10_Arrival,Truck_11_Arrival,Truck_12_Arrival,Truck_13_Arrival,Truck_14_Arrival,Truck_15_Arrival,Truck_1_Volume,Truck_2_Volume,Truck_3_Volume,Truck_4_Volume,Truck_5_Volume,Truck_6_Volume,Truck_7_Volume,Truck_8_Volume,Truck_9_Volume,Truck_10_Volume,Truck_11_Volume,Truck_12_Volume,Truck_13_Volume,Truck_14_Volume,Truck_15_Volume
0,76.1720427163275,96.87362691672504,130.24760831982607,140.42055053984154,91.60507062876064,164.1334243765864,202.28634633777605,227.21271520988165,195.44640807119745,209.43429287372973,233.7738560187939,968.9884972477436,898.3855923024898,954.8580965744659,921.77784773547,591,780,940,754,383,696,91,1227,1459,1310,409,312,113,103,44
1,53.421838638365166,113.6656251977324,152.15626451163746,188.8218861162273,120.75195843919114,168.24202036909318,182.5161452467686,209.39178510808532,303.71479963230024,233.94415507399103,203.0348016943734,965.7631726368211,999.228876211051,915.6858258837025,885.5032594963493,985,776,1191,492,940,650,0,788,685,1099,501,135,122,306,313
2,63.54612346069057,79.12870761421685,100.41326008504937,172.88022992543284,128.76614604338735,162.2864086072931,180.16034779946364,211.67130077343379,181.8361950353592,208.12136465815345,282.6255106185158,918.8674999257665,962.9066947095416,950.9205585633065,969.5960705245014,500,1020,1142,202,933,1596,585,622,424,903,645,353,238,108,219
3,79.73672908531526,96.22355879753343,110.23096237554225,156.93083663347255,140.9348924607144,113.38365920851655,148.70031444756694,205.66293866367215,265.58880096696083,243.21361882945368,187.8579571655922,952.1324693315873,982.5107392640097,976.6914247649978,927.3237951154389,379,682,1223,555,852,510,410,726,789,861,570,256,283,282,148
4,29.40794419045797,112.9313905917603,89.45993520829681,163.63872406942602,115.87874737410205,150.25213890797906,154.65463159096544,221.30991535935743,227.16283929805795,241.1508517205066,226.57271259251687,920.0023227824558,917.3642440318406,948.414476674746,832.0612873470354,802,1091,954,0,983,1366,98,1046,691,923,784,324,385,58,162
5,69.3099995520146,117.57189211903265,124.92387814626461,125.35861606117244,109.30818320726324,200.16026613599294,189.35151479121296,226.08300455957166,253.96234400523514,218.75240947719712,282.9633861767355,944.3288291860066,1025.385893369321,964.7732028456318,907.3815676891298,345,777,1362,127,475,1169,640,541,671,940,196,216,409,73,276
6,85.07087705298358,96.78813376869958,94.90880611228118,133.09901598059716,118.79342061821372,182.5908301037802,184.91887350588198,210.65216333079704,247.07601238733446,214.39558549048,184.43984851206483,959.5748784034522,941.9622944766242,955.8329032410886,911.8939872402461,904,1008,915,152,940,979,730,980,1046,1205,699,423,182,334,67
7,88.75300154468255,104.55547238829045,106.18053582097956,120.57649033757988,126.39433506251432,165.61727238268062,142.36770853443065,197.99995874064402,245.91438106957065,239.0074909900019,234.15100391804813,960.3216136642232,946.9014046429095,965.116506772532,906.3762357620438,366,472,1279,105,827,1130,327,656,1133,1471,586,211,337,301,130
8,63.570090373608885,154.9961269848865,127.42507457335675,180.30757614671774,129.03683698320123,155.79611394017627,161.53263099603947,236.09525435117547,215.56640689036948,251.30343311809236,207.39678334957972,912.3427966941897,977.8601848037149,978.7514864963226,947.776617813397,783,828,828,510,702,1878,338,808,711,1357,443,135,169,136,184
9,55.07747623503743,95.78917357011727,124.3681674460657,189.80750730986398,111.32051951831515,156.11031775531876,182.7149301899616,191.7789174150263,230.06576953588657,225.96530515493058,200.2818572495376,954.484785375849,979.9574919126599,964.4440175365147,878.4510462150757,449,992,847,472,192,745,41,729,865,1018,145,175,365,0,271
10,30.951868448845886,67.28608479960228,137.1515675117788,85.93965248269373,119.30194029739039,135.87102631280356,195.49310024479774,239.0310623020593,188.08054587573506,254.74806883668182,224.42093993639688,978.141256012479,1016.1180092193184,935.0622532136639,936.3169004579701,639,874,456,673,727,804,592,717,372,1852,307,440,445,227,196
11,76.94342882916827,123.14238412798588,136.96863291888144,67.18045921024513,122.70557685659432,194.69626901034894,231.54345622741485,223.5625707165641,205.20748676883363,257.55356169726014,225.52412055963538,945.5131833498667,969.1621998291607,973.5391683996918,928.3526857131509,927,816,1405,616,328,572,502,964,907,960,687,158,462,35,161
12,54.0847798414311,124.66277414398961,98.31673739642163,170.57666229108807,61.12997275929356,151.53606717366299,194.02536736473485,226.8990688854513,232.14935499881955,251.37466736318515,213.32707312986173,937.501508774298,945.6200530450757,941.9352585375875,995.116600781312,546,787,685,531,189,701,816,851,831,1394,542,321,621,240,419
13,64.91174172584917,134.5922709167098,119.70277700330239,152.65151954732158,129.51187606948037,159.46394020486304,177.17251711366404,236.2453980514071,208.24687588631073,236.2068034839514,179.0249682181009,927.9658618352265,946.1928168909842,969.5535181284654,942.3584390611052,691,993,1021,0,682,995,209,637,231,965,382,15,451,260,262
14,58.4785415289926,140.63940927850058,151.82868984623204,74.9408870418422,150.30771864820218,164.25004159092006,136.2268538142002,207.81511244096856,232.32225589805688,215.69592339888055,249.21301458141775,922.8588128495758,957.4240751537119,938.2689250027435,912.7997960258789,395,705,1015,524,788,529,541,1061,1065,1201,484,131,283,143,114
15,43.73934495611593,113.23539946022467,91.67363328121027,121.41830880539868,111.50936973303652,137.44823281536836,147.89299333214163,216.02377986176134,212.35141524511494,245.6632220029392,180.00072887211263,968.8783551222732,868.1305191956956,1016.7630790671791,881.5449244426594,928,520,1221,201,738,1225,41,1158,822,673,345,428,246,185,287
16,32.20449845718251,106.96890298793754,84.36611820533074,138.6786045761943,129.0311939293256,174.07420783069742,166.61078962937762,241.46780510119797,264.38652974850004,239.99370473613772,209.078852383587,938.3361056281562,952.8050530582665,975.0060364426042,879.526261131693,806,571,964,327,839,585,489,910,584,499,373,338,214,185,200
17,81.4905126246212,124.6267722852694,106.48131326591229,119.74147029579608,112.16531517033712,159.20743770532272,197.21063271957001,225.37746674560745,215.08711716456207,287.26903818669615,179.2228033660394,950.1741918396916,885.7145888878548,989.6067351507289,946.300655744916,480,885,699,387,671,1442,179,1028,956,961,883,219,471,207,256
18,51.49862522313175,163.25935665981072,99.04973341320166,118.9267515122,144.56568777893847,189.02115429166065,146.2729507211644,229.74923042646247,262.6798758898471,266.3055593419901,239.92957012041396,944.7354183353078,860.0311385406353,950.0238115749999,867.9077508354612,476,632,977,795,469,635,232,899,1012,834,684,221,103,263,267
19,47.53606900258393,106.67176723876798,120.3105209631118,113.30451023272448,165.51416526194578,179.59876498927463,193.62293013270872,238.63320698184782,275.56662444981333,220.21191607319915,183.24559132299717,939.4245516288456,949.7816884704282,1028.7184101222947,846.4361762211693,736,766,1298,579,322,1271,498,522,1349,1302,351,198,212,47,302
20,73.32204028360812,33.84458933551082,102.65414411961324,115.91915498924214,82.89713454291163,185.5591567820473,168.2783558424536,213.87703789769884,168.6060010141461,269.3801350634633,190.30151004093358,965.7496248550693,943.3266647850626,1026.6870275040576,886.0837542677288,521,1159,1029,173,691,1397,626,676,1658,1128,546,246,322,336,216
21,68.99788288201599,98.19970053457642,105.65043636296298,133.26712677014157,75.67975141300153,191.5879835289274,234.21014866282223,231.37088480642913,269.49222947054085,242.06684199187478,234.7298521110227,935.3881796822343,948.921654054287,995.0695076346261,911.6594004006108,453,1020,1100,431,816,1349,419,0,1500,628,354,174,0,129,209
