time,queue_length
532,192
533,168
534,144
535,179
536,155
537,196
538,172
539,148
540,183
541,159
542,200
543,176
544,152
545,187
546,163
547,139
548,180
549,156
550,191
551,167
552,143
553,184
554,160
555,195
556,171
557,147
558,188
559,164
560,199
561,175
562,151
563,192
564,168
565,138
566,179
567,155
568,196
569,172
570,142
571,183
572,159
573,200
574,176
575,146
576,187
577,163
578,204
579,180
580,150
581,191
582,167
583,143
584,184
585,154
586,195
587,171
588,147
589,164
590,134
591,175
592,151
593,127
594,168
595,138
596,179
597,155
598,131
599,172
600,142
601,206
602,206
603,271
604,271
605,271
606,271
607,271
608,271
609,271
610,271
611,271
612,271
613,271
614,271
615,271
616,271
617,271
618,271
619,271
620,271
621,271
622,271
623,271
624,271
625,271
626,271
627,271
628,271
629,271
630,271
631,271
632,271
633,271
634,271
635,271
636,271
637,271
638,271
639,271
640,271
641,271
642,271
643,271
644,271
645,271
646,271
647,271
648,271
649,271
650,271
651,271
652,271
653,271
654,271
655,271
656,271
657,271
658,271
659,271
660,271
661,271
662,271
663,271
664,271
665,271
666,271
667,271
668,271
669,271
670,271
671,271
672,271
673,271
674,271
675,271
676,271
677,271
678,271
679,271
680,271
681,271
682,271
683,271
684,271
685,271
686,271
687,271
688,271
689,271
690,271
691,271
692,271
693,271
694,271
695,271
696,271
697,271
698,271
699,271
700,271
701,271
702,271
703,271
704,271
705,271
706,271
707,271
708,271
709,271
710,271
711,271
712,271
713,271
714,271
715,271
716,271
717,271
718,271
719,271
720,271
721,271
722,271
723,271
724,271
725,271
726,271
727,271
728,271
729,271
730,271
731,271
732,271
733,271
734,271
735,271
736,271
737,271
738,271
739,271
740,271
741,271
742,271
743,271
744,271
745,271
746,271
747,271
748,271
749,271
750,271
751,271
752,271
753,271
754,271
755,271
756,271
757,271
758,271
759,271
760,271
761,271
762,271
763,271
764,271
765,271
766,271
767,271
768,271
769,271
770,271
771,271
772,271
773,271
774,271
775,271
776,271
777,271
778,271
779,271
780,271
781,241
782,201
783,161
784,121
785,107
786,90
787,83
788,174
789,164
790,154
791,144
792,134
793,124
794,114
795,104
796,94
797,84
798,74
799,64
800,54
801,44
802,34
803,24
804,14
805,4
806,0
807,0
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,0
870,0
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,0
882,0
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,0
1032,0
1033,0
1034,0
1035,61
1036,51
1037,41
1038,31
1039,86
1040,76
1041,66
1042,56
1043,111
1044,101
1045,91
1046,81
1047,136
1048,126
1049,116
1050,106
1051,161
1052,151
1053,141
1054,131
1055,186
1056,176
1057,166
1058,156
1059,177
1060,167
1061,157
1062,147
1063,137
1064,127
1065,117
1066,107
1067,97
1068,87
1069,77
1070,67
1071,57
1072,47
1073,37
1074,27
1075,17
1076,7
1077,0
1078,0
1079,0
1080,0
1081,0
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,0
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,0
1138,0
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,0
1179,0
1180,0
1181,0
1182,0
1183,0
1184,0
1185,0
1186,0
1187,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,0
1195,0
1196,0
1197,0
1198,0
1199,0
1200,0
1201,0
1202,0
1203,0
1204,0
1205,0
1206,0
1207,0
1208,0
1209,0
1210,0
1211,0
1212,0
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
1220,0
1221,0
1222,0
1223,0
1224,0
1225,0
1226,0
1227,0
1228,0
1229,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1238,0
1239,0
1240,0
1241,0
1242,0
1243,0
1244,0
1245,0
1246,0
1247,0
1248,0
1249,0
1250,0
1251,0
1252,0
1253,0
1254,0
1255,0
1256,0
1257,0
1258,0
1259,0
1260,0
1261,0
1262,0
1263,0
1264,0
1265,0
1266,0
1267,0
1268,0
1269,0
1270,0
1271,0
1272,0
1273,0
1274,0
1275,0
1276,0
1277,0
1278,0
1279,0
1280,0
1281,0
1282,0
1283,0
1284,0
1285,0
1286,0
1287,0
1288,0
1289,0
1290,0
1291,0
1292,0
1293,0
1294,0
1295,0
1296,0
1297,0
1298,0
1299,0
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1306,0
1307,0
1308,0
1309,0
1310,0
1311,0
1312,0
1313,0
1314,0
1315,0
1316,0
1317,0
1318,0
1319,0
1320,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,0
1327,0
1328,0
1329,0
1330,0
1331,0
1332,0
1333,0
1334,0
1335,0
1336,0
1337,0
1338,0
1339,0
1340,0
1341,0
1342,0
1343,0
1344,0
1345,0
1346,0
1347,0
1348,0
1349,0
1350,0
1351,0
1352,0
1353,0
1354,0
1355,0
1356,0
1357,0
1358,0
1359,0
1360,0
1361,0
1362,0
1363,0
1364,0
1365,0
1366,0
1367,0
1368,0
1369,0
1370,0
1371,0
1372,0
1373,0
1374,0
1375,0
1376,0
1377,0
1378,0
1379,0
